ShipmentID,OrderID,Carrier,TrackingNumber,ShipmentDateTime,EstimatedDeliveryDateTime,ActualDeliveryDateTime,ShipmentStatus,IsDelayed,ShippingMethod,ShippingCost
50453,51947,UPS,1Z9005386875470309,2025-06-18 03:55:35,2025-06-20 03:55:35,2025-06-19 03:55:35,Delivered,False,Two-Day,0.00
50454,51948,USPS,9400 6896 5527 2951,2025-06-25 09:57:58,2025-07-02 09:57:58,2025-07-01 09:57:58,Delivered,False,Standard,0.00
50455,51949,USPS,9400 4023 8114 5921,2025-10-17 21:12:58,2025-10-20 21:12:58,2025-10-19 21:12:58,Delivered,False,Standard,0.00
50456,51950,UPS,1Z5997948902367938,2025-12-14 15:53:25,2025-12-17 15:53:25,2025-12-16 15:53:25,Delivered,False,Standard,0.00
50457,51951,FedEx,13803 54989 69957,2026-01-29 23:51:36,2026-01-30 23:51:36,2026-01-29 23:51:36,Delivered,False,Next-Day,0.00
50458,51952,UPS,1Z6468194805978889,2026-02-04 19:42:53,2026-02-07 19:42:53,2026-02-07 19:42:53,Delivered,False,Standard,0.00
50459,51953,UPS,1Z7962756178678560,2026-02-16 14:00:48,2026-02-18 14:00:48,2026-02-17 14:00:48,Delivered,False,Two-Day,0.00
50460,51954,USPS,9400 9996 1109 1830,2026-03-16 06:22:47,2026-03-23 06:22:47,2026-03-23 06:22:47,Delivered,False,Standard,0.00
50461,51955,FedEx,77554 61845 40632,2026-04-01 00:43:14,2026-04-04 00:43:14,2026-04-04 00:43:14,Delivered,False,Standard,0.00
50462,51956,UPS,1Z7980817597253397,2026-08-14 16:38:27,2026-08-17 16:38:27,2026-08-17 16:38:27,Delivered,False,Standard,5.99
50463,51957,USPS,9400 3249 5942 2982,2023-10-24 08:23:39,2023-10-27 08:23:39,2023-10-26 08:23:39,Delivered,False,Standard,0.00
50464,51958,USPS,9400 9598 4408 3663,2023-11-20 05:18:55,2023-11-23 05:18:55,2023-11-23 05:18:55,Delivered,False,Standard,0.00
50465,51959,USPS,9400 7273 5106 8053,2023-12-11 05:01:44,2023-12-14 05:01:44,2023-12-13 05:01:44,Delivered,False,Standard,5.99
50466,51960,UPS,1Z8049713048906767,2024-03-13 07:39:25,2024-03-18 07:39:25,2024-03-17 07:39:25,Delivered,False,Standard,0.00
50467,51961,UPS,1Z6633187874060757,2024-07-12 16:38:36,2024-07-14 16:38:36,2024-07-13 16:38:36,Delivered,False,Two-Day,12.99
50468,51962,USPS,9400 5900 7078 4707,2024-08-16 18:47:32,2024-08-20 18:47:32,2024-08-20 18:47:32,Delivered,False,Standard,0.00
50469,51963,FedEx,95861 48293 29146,2024-09-08 06:56:17,2024-09-09 06:56:17,2024-09-08 06:56:17,Delivered,False,Next-Day,24.99
50470,51964,UPS,1Z5720527475481468,2024-09-12 11:04:13,2024-09-18 11:04:13,2024-09-17 11:04:13,Delivered,False,Standard,5.99
50471,51965,UPS,1Z1533173727680029,2024-10-26 14:50:43,2024-11-01 14:50:43,2024-11-01 14:50:43,Delivered,False,Standard,5.99
50472,51966,USPS,9400 6670 5720 3025,2024-10-29 19:50:32,2024-11-03 19:50:32,2024-11-02 19:50:32,Delivered,False,Standard,0.00
50473,51967,FedEx,18885 64645 68329,2024-11-01 22:19:14,2024-11-02 22:19:14,2024-11-02 22:19:14,Delivered,False,Next-Day,24.99
50474,51968,UPS,1Z1095732902024633,2024-11-05 08:28:37,2024-11-07 08:28:37,2024-11-06 08:28:37,Delivered,False,Two-Day,0.00
50475,51969,UPS,1Z1015132686913220,2024-11-14 21:27:18,2024-11-20 21:27:18,2024-11-20 21:27:18,Delivered,False,Standard,0.00
50476,51970,UPS,1Z4159962622792148,2025-01-06 12:42:45,2025-01-12 12:42:45,2025-01-12 12:42:45,Delivered,False,Standard,0.00
50477,51971,UPS,1Z7368642967670560,2025-01-30 16:35:17,2025-02-01 16:35:17,2025-01-31 16:35:17,Delivered,False,Two-Day,0.00
50478,51972,USPS,9400 3218 5530 9660,2025-02-22 03:27:42,2025-02-26 03:27:42,2025-02-25 03:27:42,Delivered,False,Standard,5.99
50479,51973,FedEx,35658 96573 45873,2025-02-26 01:52:14,2025-03-01 01:52:14,2025-02-28 01:52:14,Delivered,False,Standard,5.99
50480,51974,FedEx,53469 28739 26703,2025-03-13 09:07:54,2025-03-15 09:07:54,2025-03-14 09:07:54,Delivered,False,Two-Day,12.99
50481,51975,USPS,9400 7532 9698 8053,2025-03-12 04:50:32,2025-03-18 04:50:32,2025-03-17 04:50:32,Delivered,False,Standard,0.00
50482,51976,UPS,1Z8174236381975916,2025-03-19 15:31:02,2025-03-20 15:31:02,2025-03-19 15:31:02,Delivered,False,Next-Day,0.00
50483,51977,USPS,9400 6749 8767 6060,2025-04-12 19:18:18,2025-04-16 19:18:18,2025-04-15 19:18:18,Delivered,False,Standard,0.00
50484,51978,UPS,1Z1502609669417512,2025-04-20 04:43:47,2025-04-23 04:43:47,2025-04-23 04:43:47,Delivered,False,Standard,0.00
50485,51979,FedEx,67985 61910 46334,2025-05-30 12:23:12,2025-06-01 12:23:12,2025-05-31 12:23:12,Delivered,False,Two-Day,0.00
50486,51980,USPS,9400 2424 4272 4249,2025-06-10 16:58:01,2025-06-17 16:58:01,2025-06-16 16:58:01,Delivered,False,Standard,0.00
50487,51981,FedEx,88411 43317 96977,2025-07-13 21:00:21,2025-07-18 21:00:21,2025-07-17 21:00:21,Delivered,False,Standard,0.00
50488,51982,USPS,9400 8498 4497 3629,2025-07-21 19:06:53,2025-07-26 19:06:53,2025-07-26 19:06:53,Delivered,False,Standard,0.00
50489,51983,UPS,1Z9718140697034093,2025-07-23 01:47:54,2025-07-30 01:47:54,2025-07-30 01:47:54,Delivered,False,Standard,5.99
50490,51984,UPS,1Z6960869104982857,2025-07-27 02:18:36,2025-07-30 02:18:36,2025-07-29 02:18:36,Delivered,False,Standard,0.00
50491,51985,USPS,9400 2497 8681 1598,2025-09-19 06:16:39,2025-09-24 06:16:39,2025-09-24 06:16:39,Delivered,False,Standard,0.00
50492,51986,USPS,9400 1817 4054 7762,2025-09-20 22:27:15,2025-09-26 22:27:15,2025-09-25 22:27:15,Delivered,False,Standard,0.00
50493,51987,UPS,1Z3581603302241278,2025-11-23 12:21:29,2025-11-27 12:21:29,2025-11-26 12:21:29,Delivered,False,Standard,5.99
50494,51988,USPS,9400 2647 5415 6727,2026-01-10 05:13:29,2026-01-15 05:13:29,2026-01-14 05:13:29,Delivered,False,Standard,5.99
50495,51989,USPS,9400 2764 4976 9049,2026-02-22 03:18:06,2026-03-01 03:18:06,2026-02-28 03:18:06,Delivered,False,Standard,0.00
50496,51990,FedEx,90116 94912 87147,2026-03-31 00:20:55,2026-04-06 00:20:55,2026-04-05 00:20:55,Delivered,False,Standard,0.00
50497,51991,FedEx,19466 16063 12830,2026-03-31 00:15:26,2026-04-02 00:15:26,2026-04-02 00:15:26,Delivered,False,Two-Day,0.00
50498,51992,UPS,1Z4141537232045933,2026-05-07 02:07:35,2026-05-09 02:07:35,2026-05-08 02:07:35,Delivered,False,Two-Day,12.99
50499,51993,UPS,1Z2900836970825082,2026-05-19 20:54:27,2026-05-23 20:54:27,2026-05-23 20:54:27,Delivered,False,Standard,0.00
50500,51994,UPS,1Z4234863100471884,2026-06-16 07:18:03,2026-06-18 07:18:03,2026-06-17 07:18:03,Delivered,False,Two-Day,0.00
50501,51995,USPS,9400 1238 4285 6074,2026-06-27 12:18:53,2026-07-02 12:18:53,2026-07-02 12:18:53,Delivered,False,Standard,5.99
50502,51996,FedEx,49349 14627 98753,2026-08-09 17:06:04,2026-08-11 17:06:04,2026-08-10 17:06:04,Delivered,False,Two-Day,12.99
50503,51997,FedEx,18307 52234 45732,2026-08-09 04:01:34,2026-08-11 04:01:34,2026-08-11 04:01:34,Delivered,False,Two-Day,12.99
50504,51998,FedEx,28769 53341 47498,2026-08-24 12:34:09,2026-08-26 12:34:09,2026-08-26 12:34:09,Delivered,False,Two-Day,0.00
50505,51999,UPS,1Z2634766550083655,2023-06-22 05:37:14,2023-06-23 05:37:14,2023-06-23 05:37:14,Delivered,False,Next-Day,0.00
50506,52000,UPS,1Z4125734306008136,2023-07-03 23:27:13,2023-07-05 23:27:13,2023-07-04 23:27:13,Delivered,False,Two-Day,0.00
50507,52001,FedEx,10791 50465 28125,2023-07-14 20:52:13,2023-07-16 20:52:13,2023-07-15 20:52:13,Delivered,False,Two-Day,0.00
50508,52002,UPS,1Z2624945019524713,2023-08-29 22:01:11,2023-09-02 22:01:11,2023-09-01 22:01:11,Delivered,False,Standard,0.00
50509,52003,UPS,1Z5472523286346025,2023-09-16 15:05:28,2023-09-20 15:05:28,2023-09-20 15:05:28,Delivered,False,Standard,0.00
50510,52004,USPS,9400 2408 1924 1557,2023-10-30 06:50:46,2023-11-02 06:50:46,2023-11-01 06:50:46,Delivered,False,Standard,0.00
50511,52005,UPS,1Z8456060238286028,2024-03-01 16:12:56,2024-03-07 16:12:56,2024-03-06 16:12:56,Delivered,False,Standard,0.00
50512,52006,USPS,9400 4127 3269 4033,2024-03-17 05:18:07,2024-03-20 05:18:07,2024-03-20 05:18:07,Delivered,False,Standard,0.00
50513,52007,FedEx,51890 34375 73459,2024-03-28 23:16:14,2024-03-29 23:16:14,2024-03-28 23:16:14,Delivered,False,Next-Day,0.00
50514,52008,USPS,9400 8557 7675 8491,2024-04-07 00:13:48,2024-04-13 00:13:48,2024-04-12 00:13:48,Delivered,False,Standard,0.00
50515,52009,UPS,1Z3182045399771033,2024-04-26 00:26:35,2024-04-29 00:26:35,2024-04-29 00:26:35,Delivered,False,Standard,5.99
50516,52010,FedEx,20082 27996 28733,2024-06-08 18:41:19,2024-06-09 18:41:19,2024-06-09 18:41:19,Delivered,False,Next-Day,0.00
50517,52011,UPS,1Z3466398873710149,2024-06-12 21:59:56,2024-06-15 21:59:56,2024-06-14 21:59:56,Delivered,False,Standard,5.99
50518,52012,USPS,9400 3589 1929 2234,2024-07-29 07:23:25,2024-08-02 07:23:25,2024-08-02 07:23:25,Delivered,False,Standard,0.00
50519,52013,USPS,9400 5195 5438 1237,2024-08-28 04:35:00,2024-09-03 04:35:00,2024-09-02 04:35:00,Delivered,False,Standard,0.00
50520,52014,USPS,9400 1891 8318 1878,2024-09-02 18:22:09,2024-09-06 18:22:09,2024-09-06 18:22:09,Delivered,False,Standard,0.00
50521,52015,UPS,1Z9400159152585254,2024-09-20 02:23:25,2024-09-23 02:23:25,2024-09-23 02:23:25,Delivered,False,Standard,0.00
50522,52016,FedEx,23013 19253 10587,2024-10-08 09:09:19,2024-10-11 09:09:19,2024-10-11 09:09:19,Delivered,False,Standard,0.00
50523,52017,UPS,1Z6843668211837158,2024-12-28 17:33:10,2025-01-03 17:33:10,2025-01-02 17:33:10,Delivered,False,Standard,0.00
50524,52018,UPS,1Z9190118729924733,2025-03-29 04:16:39,2025-04-04 04:16:39,2025-04-03 04:16:39,Delivered,False,Standard,5.99
50525,52019,UPS,1Z8389889999041286,2025-03-30 22:24:38,2025-04-06 22:24:38,2025-04-05 22:24:38,Delivered,False,Standard,0.00
50526,52020,FedEx,20352 47463 66327,2025-04-01 07:56:19,2025-04-08 07:56:19,2025-04-08 07:56:19,Delivered,False,Standard,5.99
50527,52021,UPS,1Z5335381102899382,2025-04-05 23:55:15,2025-04-08 23:55:15,2025-04-07 23:55:15,Delivered,False,Standard,5.99
50528,52023,FedEx,55760 95575 42849,2025-04-19 08:25:30,2025-04-21 08:25:30,2025-04-20 08:25:30,Delivered,False,Two-Day,0.00
50529,52024,FedEx,14274 53450 83116,2025-05-11 09:47:03,2025-05-17 09:47:03,2025-05-17 09:47:03,Delivered,False,Standard,0.00
50530,52025,FedEx,55869 60545 07786,2025-06-07 19:21:02,2025-06-09 19:21:02,2025-06-08 19:21:02,Delivered,False,Two-Day,0.00
50531,52026,UPS,1Z1529909422127538,2025-07-02 11:19:26,2025-07-06 11:19:26,2025-07-05 11:19:26,Delivered,False,Standard,5.99
50532,52027,UPS,1Z5693463557901472,2025-08-27 09:20:26,2025-08-29 09:20:26,2025-08-29 09:20:26,Delivered,False,Two-Day,0.00
50533,52028,USPS,9400 9263 4794 2365,2025-10-12 17:41:31,2025-10-19 17:41:31,2025-10-19 17:41:31,Delivered,False,Standard,0.00
50534,52029,UPS,1Z9631566624007714,2025-10-13 20:03:29,2025-10-17 20:03:29,2025-10-16 20:03:29,Delivered,False,Standard,0.00
50535,52030,FedEx,72216 89121 69403,2025-10-31 16:09:22,2025-11-02 16:09:22,,Damaged,False,Two-Day,0.00
50536,52031,USPS,9400 9650 1568 7174,2025-11-01 03:45:00,2025-11-08 03:45:00,2025-11-07 03:45:00,Delivered,False,Standard,0.00
50537,52032,USPS,9400 3447 2092 4599,2025-11-13 09:32:37,2025-11-17 09:32:37,2025-11-16 09:32:37,Delivered,False,Standard,0.00
50538,52033,USPS,9400 8326 5491 5218,2025-11-14 20:20:57,2025-11-20 20:20:57,2025-11-20 20:20:57,Delivered,False,Standard,0.00
50539,52034,USPS,9400 4544 3051 4347,2025-12-26 01:05:47,2025-12-29 01:05:47,2025-12-28 01:05:47,Delivered,False,Standard,0.00
50540,52035,FedEx,50078 67587 22639,2026-01-12 18:54:13,2026-01-14 18:54:13,2026-01-13 18:54:13,Delivered,False,Two-Day,0.00
50541,52036,FedEx,38982 01640 34059,2026-01-25 04:35:31,2026-01-27 04:35:31,2026-01-26 04:35:31,Delivered,False,Two-Day,12.99
50542,52037,USPS,9400 1048 3304 2613,2026-01-25 23:03:47,2026-02-01 23:03:47,2026-02-01 23:03:47,Delivered,False,Standard,5.99
50543,52038,USPS,9400 4446 4107 8360,2026-02-28 12:06:08,2026-03-07 12:06:08,2026-03-06 12:06:08,Delivered,False,Standard,5.99
50544,52039,USPS,9400 4827 8097 9573,2026-03-15 09:17:19,2026-03-22 09:17:19,2026-03-26 09:17:19,Delivered,True,Standard,0.00
50545,52040,FedEx,37880 77567 56616,2026-03-20 00:59:39,2026-03-24 00:59:39,2026-03-23 00:59:39,Delivered,False,Standard,0.00
50546,52042,FedEx,70449 29582 57075,2026-05-01 04:48:46,2026-05-05 04:48:46,2026-05-05 04:48:46,Delivered,False,Standard,0.00
50547,52043,UPS,1Z4592372466242924,2026-05-10 03:45:02,2026-05-12 03:45:02,2026-05-12 03:45:02,Delivered,False,Two-Day,0.00
50548,52044,USPS,9400 2133 6219 1199,2026-05-11 13:07:06,2026-05-14 13:07:06,2026-05-14 13:07:06,Delivered,False,Standard,0.00
50549,52045,UPS,1Z4734599219314096,2026-05-27 06:19:38,2026-05-30 06:19:38,2026-05-29 06:19:38,Delivered,False,Standard,0.00
50550,52046,USPS,9400 9749 6531 5548,2026-05-28 02:58:30,2026-06-01 02:58:30,2026-06-01 02:58:30,Delivered,False,Standard,0.00
50551,52047,USPS,9400 8824 3320 3916,2026-06-02 08:14:22,2026-06-05 08:14:22,2026-06-05 08:14:22,Delivered,False,Standard,0.00
50552,52048,FedEx,22549 49308 95527,2026-06-08 01:21:20,2026-06-10 01:21:20,2026-06-10 01:21:20,Delivered,False,Two-Day,0.00
50553,52049,UPS,1Z8578829693720092,2026-07-05 02:03:29,2026-07-06 02:03:29,2026-07-06 02:03:29,Delivered,False,Next-Day,24.99
50554,52050,UPS,1Z6182578716979580,2026-07-19 03:07:30,2026-07-23 03:07:30,2026-07-22 03:07:30,Delivered,False,Standard,0.00
50555,52051,FedEx,32461 96472 42792,2026-07-29 15:30:18,2026-08-02 15:30:18,2026-08-02 15:30:18,Delivered,False,Standard,0.00
50556,52052,USPS,9400 5451 8771 2927,2026-08-04 16:46:24,2026-08-07 16:46:24,2026-08-06 16:46:24,Delivered,False,Standard,0.00
50557,52053,UPS,1Z4289797121100612,2025-11-08 03:22:59,2025-11-14 03:22:59,2025-11-13 03:22:59,Delivered,False,Standard,0.00
50558,52054,UPS,1Z2641088501836911,2025-12-29 12:09:35,2026-01-01 12:09:35,2026-01-03 12:09:35,Delivered,True,Standard,0.00
50559,52055,FedEx,40945 53341 35987,2026-01-26 14:30:01,2026-02-02 14:30:01,2026-02-01 14:30:01,Delivered,False,Standard,0.00
50560,52056,UPS,1Z1583455156100807,2026-01-27 14:15:43,2026-01-29 14:15:43,2026-01-29 14:15:43,Delivered,False,Two-Day,12.99
50561,52057,FedEx,26986 79655 51639,2026-03-19 13:24:04,2026-03-24 13:24:04,2026-03-24 13:24:04,Delivered,False,Standard,0.00
50562,52059,FedEx,47902 03857 03773,2026-04-01 09:49:09,2026-04-07 09:49:09,2026-04-06 09:49:09,Delivered,False,Standard,0.00
50563,52060,UPS,1Z1069467887606061,2026-04-26 11:40:45,2026-05-02 11:40:45,2026-05-01 11:40:45,Delivered,False,Standard,0.00
50564,52061,USPS,9400 5676 7399 2381,2026-05-04 12:56:31,2026-05-08 12:56:31,2026-05-08 12:56:31,Delivered,False,Standard,0.00
50565,52062,UPS,1Z4042680084915073,2026-05-14 10:04:04,2026-05-20 10:04:04,2026-05-19 10:04:04,Delivered,False,Standard,0.00
50566,52063,FedEx,87002 77038 52765,2026-05-23 01:03:49,2026-05-30 01:03:49,2026-05-30 01:03:49,Delivered,False,Standard,0.00
50567,52064,USPS,9400 1068 6550 7002,2026-06-23 12:40:21,2026-06-30 12:40:21,2026-06-29 12:40:21,Delivered,False,Standard,0.00
50568,52065,UPS,1Z4777481344777593,2026-06-25 10:15:06,2026-06-29 10:15:06,2026-06-28 10:15:06,Delivered,False,Standard,0.00
50569,52066,UPS,1Z7616947151852788,2026-07-16 11:15:24,2026-07-18 11:15:24,2026-07-17 11:15:24,Delivered,False,Two-Day,12.99
50570,52067,UPS,1Z1432496458761519,2026-08-05 05:47:56,2026-08-12 05:47:56,2026-08-12 05:47:56,Delivered,False,Standard,5.99
50571,52068,UPS,1Z1036276039054688,2024-11-04 05:22:28,2024-11-10 05:22:28,2024-11-09 05:22:28,Delivered,False,Standard,0.00
50572,52069,UPS,1Z9795038045417957,2025-05-13 20:53:27,2025-05-20 20:53:27,2025-05-19 20:53:27,Delivered,False,Standard,0.00
50573,52070,USPS,9400 6648 4910 1770,2025-07-19 06:28:49,2025-07-25 06:28:49,2025-07-25 06:28:49,Delivered,False,Standard,5.99
50574,52071,UPS,1Z1121663901493679,2026-01-09 08:24:05,2026-01-13 08:24:05,2026-01-13 08:24:05,Delivered,False,Standard,0.00
50575,52072,USPS,9400 3429 5331 4316,2026-02-18 07:40:53,2026-02-24 07:40:53,2026-02-24 07:40:53,Delivered,False,Standard,0.00
50576,52073,FedEx,80724 90372 21573,2026-06-13 14:07:53,2026-06-20 14:07:53,2026-06-19 14:07:53,Delivered,False,Standard,5.99
50577,52074,FedEx,27027 37986 96008,2023-09-07 11:49:38,2023-09-09 11:49:38,2023-09-09 11:49:38,Delivered,False,Two-Day,0.00
50578,52075,FedEx,40109 83543 66620,2023-09-18 03:16:45,2023-09-21 03:16:45,2023-09-20 03:16:45,Delivered,False,Standard,0.00
50579,52076,UPS,1Z6654287513123536,2023-12-16 05:09:49,2023-12-20 05:09:49,2023-12-19 05:09:49,Delivered,False,Standard,0.00
50580,52077,FedEx,27025 83997 55957,2024-01-31 12:04:16,2024-02-06 12:04:16,2024-02-05 12:04:16,Delivered,False,Standard,5.99
50581,52078,FedEx,83009 90569 28656,2024-03-17 08:57:44,2024-03-24 08:57:44,2024-03-23 08:57:44,Delivered,False,Standard,0.00
50582,52079,UPS,1Z9431538793291315,2024-06-11 13:24:27,2024-06-16 13:24:27,2024-06-16 13:24:27,Delivered,False,Standard,0.00
50583,52080,UPS,1Z5624509672686045,2024-06-30 04:43:40,2024-07-04 04:43:40,2024-07-04 04:43:40,Delivered,False,Standard,0.00
50584,52081,USPS,9400 9047 4775 5338,2025-05-08 12:49:21,2025-05-13 12:49:21,2025-05-13 12:49:21,Delivered,False,Standard,0.00
50585,52082,USPS,9400 2976 6474 4108,2025-07-02 20:21:59,2025-07-09 20:21:59,2025-07-09 20:21:59,Delivered,False,Standard,0.00
50586,52083,USPS,9400 5330 7170 7483,2025-08-03 06:31:30,2025-08-06 06:31:30,2025-08-05 06:31:30,Delivered,False,Standard,0.00
50587,52084,USPS,9400 8301 6139 2679,2025-10-01 23:44:34,2025-10-06 23:44:34,2025-10-06 23:44:34,Delivered,False,Standard,5.99
50588,52085,USPS,9400 5242 1917 7341,2026-02-10 14:42:34,2026-02-15 14:42:34,2026-02-14 14:42:34,Delivered,False,Standard,0.00
50589,52086,USPS,9400 3694 3408 1071,2026-02-22 00:06:35,2026-02-26 00:06:35,2026-02-26 00:06:35,Delivered,False,Standard,0.00
50590,52087,UPS,1Z4267048586997214,2026-03-20 04:53:14,2026-03-24 04:53:14,2026-03-23 04:53:14,Delivered,False,Standard,5.99
50591,52088,USPS,9400 8649 3512 2722,2026-04-26 05:17:40,2026-04-30 05:17:40,2026-04-29 05:17:40,Delivered,False,Standard,0.00
50592,52089,UPS,1Z9413993763710140,2026-05-24 04:44:39,2026-05-31 04:44:39,2026-05-31 04:44:39,Delivered,False,Standard,0.00
50593,52090,USPS,9400 9244 6234 2247,2026-06-24 23:18:43,2026-06-27 23:18:43,2026-06-27 23:18:43,Delivered,False,Standard,0.00
50594,52091,USPS,9400 8954 5334 3304,2025-10-21 05:26:54,2025-10-25 05:26:54,2025-10-25 05:26:54,Delivered,False,Standard,5.99
50595,52092,USPS,9400 1701 3849 8217,2026-07-29 01:57:41,2026-08-01 01:57:41,2026-08-01 01:57:41,Delivered,False,Standard,5.99
50596,52093,FedEx,60298 33608 18829,2026-08-19 06:05:49,2026-08-23 06:05:49,2026-08-23 06:05:49,Delivered,False,Standard,0.00
50597,52094,UPS,1Z4377305183662355,2025-05-20 01:06:46,2025-05-23 01:06:46,2025-05-22 01:06:46,Delivered,False,Standard,5.99
50598,52095,FedEx,62967 60268 36448,2025-08-18 21:40:04,2025-08-21 21:40:04,2025-08-20 21:40:04,Delivered,False,Standard,0.00
50599,52096,USPS,9400 9512 7434 8198,2025-09-20 15:49:01,2025-09-27 15:49:01,2025-09-27 15:49:01,Delivered,False,Standard,0.00
50600,52097,FedEx,81735 93176 53497,2025-11-25 12:09:53,2025-12-01 12:09:53,2025-11-30 12:09:53,Delivered,False,Standard,0.00
50601,52098,FedEx,88734 07396 24614,2025-11-27 03:27:24,2025-11-30 03:27:24,2025-11-30 03:27:24,Delivered,False,Standard,0.00
50602,52099,UPS,1Z2207533072488200,2026-03-20 01:39:50,2026-03-23 01:39:50,2026-03-23 01:39:50,Delivered,False,Standard,0.00
50603,52100,UPS,1Z5199131041232003,2026-04-14 23:10:40,2026-04-20 23:10:40,2026-04-21 23:10:40,Delivered,True,Standard,0.00
50604,52101,FedEx,66902 40906 10740,2026-06-20 02:17:32,2026-06-22 02:17:32,2026-06-22 02:17:32,Delivered,False,Two-Day,0.00
50605,52102,UPS,1Z6457088546042403,2026-08-04 19:31:54,2026-08-08 19:31:54,2026-08-07 19:31:54,Delivered,False,Standard,0.00
50606,52103,USPS,9400 8278 7434 4576,2026-08-19 13:27:32,2026-08-23 13:27:32,2026-08-25 13:27:32,Delivered,True,Standard,0.00
50607,52104,UPS,1Z6539502953209216,2024-04-23 08:08:41,2024-04-28 08:08:41,2024-04-28 08:08:41,Delivered,False,Standard,0.00
50608,52105,FedEx,75526 56619 12225,2024-07-04 09:12:20,2024-07-06 09:12:20,2024-07-05 09:12:20,Delivered,False,Two-Day,12.99
50609,52106,USPS,9400 7999 2723 9869,2024-07-28 13:27:36,2024-08-04 13:27:36,2024-08-04 13:27:36,Delivered,False,Standard,0.00
50610,52107,UPS,1Z5469106631815855,2025-03-30 21:32:21,2025-04-02 21:32:21,2025-04-02 21:32:21,Delivered,False,Standard,0.00
50611,52108,USPS,9400 7114 8681 1686,2025-04-28 18:49:00,2025-05-01 18:49:00,2025-05-01 18:49:00,Delivered,False,Standard,5.99
50612,52109,UPS,1Z7874295212399150,2025-05-16 23:44:48,2025-05-22 23:44:48,2025-05-22 23:44:48,Delivered,False,Standard,0.00
50613,52110,FedEx,56902 40806 75381,2025-10-28 01:43:48,2025-10-31 01:43:48,2025-10-30 01:43:48,Delivered,False,Standard,5.99
50614,52111,USPS,9400 3770 8803 1798,2025-12-04 19:27:36,2025-12-10 19:27:36,2025-12-10 19:27:36,Delivered,False,Standard,0.00
50615,52112,UPS,1Z2357796671805412,2026-03-05 16:45:24,2026-03-07 16:45:24,2026-03-07 16:45:24,Delivered,False,Two-Day,0.00
50616,52113,USPS,9400 3159 5840 5494,2026-06-20 11:20:26,2026-06-23 11:20:26,2026-06-23 11:20:26,Delivered,False,Standard,0.00
50617,52114,UPS,1Z7168988669384213,2026-06-22 14:48:27,2026-06-27 14:48:27,2026-06-26 14:48:27,Delivered,False,Standard,0.00
50618,52115,UPS,1Z3249869346736432,2026-07-01 05:27:14,2026-07-04 05:27:14,2026-07-03 05:27:14,Delivered,False,Standard,5.99
50619,52116,UPS,1Z3529436968019845,2026-07-30 13:42:59,2026-08-01 13:42:59,2026-07-31 13:42:59,Delivered,False,Two-Day,0.00
50620,52117,FedEx,86018 13701 91201,2025-12-31 13:25:44,2026-01-02 13:25:44,2026-01-04 13:25:44,Delivered,True,Two-Day,0.00
50621,52118,USPS,9400 7340 7479 5988,2026-05-19 09:49:22,2026-05-25 09:49:22,2026-05-25 09:49:22,Delivered,False,Standard,0.00
50622,52119,FedEx,12355 70079 22940,2026-07-23 14:46:04,2026-07-28 14:46:04,2026-07-27 14:46:04,Delivered,False,Standard,5.99
50623,52120,UPS,1Z6765524567386409,2026-08-01 10:45:31,2026-08-04 10:45:31,2026-08-04 10:45:31,Delivered,False,Standard,0.00
50624,52121,UPS,1Z5540660812980893,2023-08-23 21:26:16,2023-08-26 21:26:16,2023-08-25 21:26:16,Delivered,False,Standard,0.00
50625,52122,FedEx,27324 23943 93224,2024-10-16 21:28:08,2024-10-18 21:28:08,2024-10-18 21:28:08,Delivered,False,Two-Day,0.00
50626,52123,USPS,9400 9563 6144 1461,2024-12-09 19:51:25,2024-12-16 19:51:25,2024-12-16 19:51:25,Delivered,False,Standard,0.00
50627,52124,USPS,9400 2814 2774 4507,2025-01-23 19:00:47,2025-01-27 19:00:47,2025-01-27 19:00:47,Delivered,False,Standard,0.00
50628,52125,USPS,9400 8867 9044 7153,2025-07-21 08:08:16,2025-07-26 08:08:16,2025-07-25 08:08:16,Delivered,False,Standard,5.99
50629,52126,USPS,9400 1493 4531 8437,2025-09-05 09:45:52,2025-09-09 09:45:52,2025-09-09 09:45:52,Delivered,False,Standard,0.00
50630,52127,USPS,9400 3479 6721 6351,2026-05-17 22:08:57,2026-05-22 22:08:57,2026-05-22 22:08:57,Delivered,False,Standard,5.99
50631,52128,FedEx,77820 23656 03365,2026-06-06 22:36:36,2026-06-08 22:36:36,2026-06-07 22:36:36,Delivered,False,Two-Day,0.00
50632,52129,UPS,1Z9228376812938949,2026-08-24 07:32:09,2026-08-26 07:32:09,2026-08-26 07:32:09,Delivered,False,Two-Day,0.00
50633,52130,USPS,9400 6213 5741 1420,2023-03-16 13:31:00,2023-03-19 13:31:00,2023-03-19 13:31:00,Delivered,False,Standard,5.99
50634,52131,USPS,9400 1918 7116 9490,2023-08-03 09:27:20,2023-08-10 09:27:20,2023-08-10 09:27:20,Delivered,False,Standard,0.00
50635,52132,FedEx,69196 62531 02429,2023-08-03 23:36:27,2023-08-04 23:36:27,2023-08-04 23:36:27,Delivered,False,Next-Day,0.00
50636,52133,FedEx,11169 58505 10541,2024-04-08 02:11:54,2024-04-12 02:11:54,2024-04-11 02:11:54,Delivered,False,Standard,0.00
50637,52134,FedEx,93260 99916 82279,2024-11-14 13:06:45,2024-11-16 13:06:45,2024-11-16 13:06:45,Delivered,False,Two-Day,12.99
