OrderID,CustomerID,OrderDateTime,Subtotal,DiscountRate,DiscountAmount,ShippingMethod,Shipping,Tax,Total
69526,4629,2026-05-21 11:58:28,256.94,0.10,25.69,Two-Day,0.00,16.19,247.44
69527,4630,2024-01-27 19:13:54,152.88,0.05,7.64,Standard,0.00,10.17,155.41
69528,4630,2024-02-16 13:26:50,137.19,0.05,6.86,Standard,0.00,9.12,139.45
69529,4630,2024-03-01 18:37:34,128.47,0.05,6.42,Standard,5.99,8.96,137.00
69530,4630,2024-04-09 19:39:42,234.35,0.10,23.44,Standard,0.00,14.76,225.67
69531,4630,2024-04-21 21:10:47,46.88,0.00,0.00,Standard,5.99,3.70,56.57
69532,4630,2024-05-14 19:57:25,274.32,0.10,27.43,Next-Day,0.00,17.28,264.17
69533,4630,2024-06-14 23:53:46,395.12,0.10,39.51,Two-Day,0.00,24.89,380.50
69534,4630,2024-07-09 05:57:05,130.73,0.05,6.54,Standard,5.99,9.11,139.29
69535,4630,2024-08-11 13:37:36,180.30,0.10,18.03,Two-Day,0.00,11.36,173.63
69536,4630,2024-09-25 13:31:20,954.27,0.15,143.14,Standard,0.00,56.78,867.91
69537,4630,2024-10-03 17:12:19,742.22,0.15,111.33,Standard,0.00,44.16,675.05
69538,4630,2024-10-19 03:35:27,287.88,0.10,28.79,Standard,0.00,18.14,277.23
69539,4630,2024-10-27 22:52:27,152.88,0.05,7.64,Standard,0.00,10.17,155.41
69540,4630,2024-11-16 20:47:00,293.21,0.10,29.32,Standard,0.00,18.47,282.36
69541,4630,2024-11-24 21:25:51,344.90,0.10,34.49,Standard,0.00,21.73,332.14
69542,4630,2024-12-06 09:40:24,141.72,0.20,28.34,Standard,5.99,8.36,127.73
69543,4630,2024-12-21 10:23:03,452.92,0.10,45.29,Standard,0.00,28.53,436.16
69544,4630,2025-01-07 20:24:12,333.27,0.10,33.33,Standard,0.00,21.00,320.94
69545,4630,2025-02-10 16:35:37,182.95,0.05,9.15,Two-Day,0.00,12.17,185.97
69546,4630,2025-02-11 12:34:02,503.80,0.15,75.57,Two-Day,0.00,29.98,458.21
69547,4630,2025-03-20 12:56:06,155.13,0.05,7.76,Two-Day,0.00,10.32,157.69
69548,4630,2025-04-03 01:00:37,414.16,0.10,41.42,Standard,0.00,26.09,398.83
69549,4630,2025-04-27 20:31:52,158.75,0.05,7.94,Standard,0.00,10.56,161.37
69550,4630,2025-06-16 21:29:58,675.13,0.15,101.27,Standard,0.00,40.17,614.03
69551,4630,2025-07-03 21:54:13,105.53,0.05,5.28,Standard,5.99,7.44,113.68
69552,4630,2025-08-04 23:03:21,226.21,0.10,22.62,Standard,0.00,14.25,217.84
69553,4630,2025-08-09 20:23:38,248.50,0.05,12.43,Standard,0.00,16.52,252.59
69554,4630,2025-09-03 21:32:20,205.23,0.05,10.26,Standard,0.00,13.65,208.62
69555,4630,2025-11-07 18:34:44,229.57,0.10,22.96,Next-Day,0.00,14.46,221.07
69556,4630,2025-11-30 00:34:46,309.63,0.10,30.96,Next-Day,0.00,19.51,298.18
69557,4630,2026-01-15 06:52:16,388.95,0.10,38.90,Standard,0.00,24.50,374.55
69558,4630,2026-01-31 14:08:49,312.89,0.10,31.29,Standard,0.00,19.71,301.31
69559,4630,2026-02-23 18:55:27,205.40,0.05,10.27,Standard,0.00,13.66,208.79
69560,4630,2026-03-11 19:46:27,379.10,0.10,37.91,Standard,0.00,23.88,365.07
69561,4630,2026-03-15 09:54:35,236.77,0.05,11.84,Standard,0.00,15.75,240.68
69562,4630,2026-03-30 12:40:12,165.09,0.05,8.25,Next-Day,0.00,10.98,167.82
69563,4630,2026-05-05 12:28:42,285.94,0.10,28.59,Standard,0.00,18.01,275.36
69564,4630,2026-05-14 12:53:34,619.99,0.15,93.00,Standard,0.00,36.89,563.88
69565,4630,2026-07-10 20:13:58,522.60,0.15,78.39,Standard,0.00,31.09,475.30
69566,4630,2026-09-05 19:52:37,357.65,0.10,35.77,Next-Day,0.00,22.53,344.41
69567,4631,2023-03-20 17:52:49,392.25,0.10,39.23,Standard,0.00,24.71,377.73
69568,4631,2023-04-03 11:13:52,378.99,0.10,37.90,Standard,0.00,23.88,364.97
69569,4631,2023-04-19 20:29:49,60.79,0.00,0.00,Standard,5.99,4.67,71.45
69570,4631,2023-05-06 15:14:21,647.48,0.15,97.12,Standard,0.00,38.53,588.89
69571,4631,2023-06-14 08:28:12,223.89,0.05,11.19,Standard,0.00,14.89,227.59
69572,4631,2023-06-22 09:57:54,267.08,0.10,26.71,Standard,0.00,16.83,257.20
69573,4631,2023-08-08 13:37:43,205.23,0.05,10.26,Two-Day,0.00,13.65,208.62
69574,4631,2023-10-23 17:35:42,392.34,0.10,39.23,Standard,0.00,24.72,377.83
69575,4631,2024-01-10 17:57:22,72.64,0.00,0.00,Standard,5.99,5.50,84.13
69576,4631,2024-02-22 15:39:59,316.36,0.10,31.64,Standard,0.00,19.93,304.65
69577,4631,2024-03-30 09:17:40,165.74,0.10,16.57,Standard,0.00,10.44,159.61
69578,4631,2024-04-04 18:58:54,409.87,0.10,40.99,Standard,0.00,25.82,394.70
69579,4631,2024-04-05 22:43:42,73.86,0.00,0.00,Two-Day,12.99,6.08,92.93
69580,4631,2024-05-05 18:02:05,410.56,0.10,41.06,Standard,0.00,25.87,395.37
69581,4631,2024-06-20 09:56:27,60.79,0.00,0.00,Standard,5.99,4.67,71.45
69582,4631,2024-07-14 14:05:05,92.22,0.00,0.00,Standard,5.99,6.87,105.08
69583,4631,2024-07-19 02:37:39,71.73,0.00,0.00,Two-Day,12.99,5.93,90.65
69584,4631,2024-08-24 11:49:40,467.03,0.10,46.70,Two-Day,0.00,29.42,449.75
69585,4631,2024-09-09 15:44:23,92.71,0.00,0.00,Standard,5.99,6.91,105.61
69586,4631,2024-09-30 19:47:25,584.07,0.15,87.61,Standard,0.00,34.75,531.21
69587,4631,2024-10-09 22:21:04,74.58,0.00,0.00,Standard,5.99,5.64,86.21
69588,4631,2024-10-28 19:19:28,280.56,0.10,28.06,Two-Day,0.00,17.68,270.18
69589,4631,2024-12-27 21:50:04,23.91,0.00,0.00,Standard,5.99,2.09,31.99
69590,4631,2025-01-28 18:45:23,184.33,0.10,18.43,Standard,0.00,11.61,177.51
69591,4631,2025-02-08 13:20:38,390.85,0.10,39.09,Standard,0.00,24.62,376.38
69592,4631,2025-02-11 20:20:53,202.78,0.05,10.14,Standard,0.00,13.48,206.12
69593,4631,2025-02-14 20:22:41,510.80,0.15,76.62,Standard,0.00,30.39,464.57
69594,4631,2025-03-19 18:28:30,243.57,0.05,12.18,Standard,0.00,16.20,247.59
69595,4631,2025-05-05 09:29:17,562.83,0.15,84.42,Two-Day,0.00,33.49,511.90
69596,4631,2025-05-23 13:48:41,158.97,0.10,15.90,Standard,0.00,10.01,153.08
69597,4631,2025-07-17 14:27:55,213.07,0.10,21.31,Standard,0.00,13.42,205.18
69598,4631,2025-08-11 18:37:57,495.98,0.10,49.60,Standard,0.00,31.25,477.63
69599,4631,2025-08-15 13:29:50,496.81,0.20,99.36,Standard,0.00,27.82,425.27
69600,4631,2025-08-16 06:06:51,256.56,0.10,25.66,Standard,0.00,16.16,247.06
69601,4631,2025-08-27 14:58:50,25.98,0.00,0.00,Standard,5.99,2.24,34.21
69602,4631,2025-09-11 09:13:50,531.88,0.15,79.78,Standard,0.00,31.65,483.75
69603,4631,2025-10-23 21:15:52,88.59,0.20,17.72,Standard,5.99,5.38,82.24
69604,4631,2025-11-25 15:07:01,184.33,0.05,9.22,Next-Day,0.00,12.26,187.37
69605,4631,2025-12-17 17:33:19,600.21,0.15,90.03,Two-Day,0.00,35.71,545.89
69606,4631,2026-01-07 12:24:14,140.98,0.10,14.10,Standard,0.00,8.88,135.76
69607,4631,2026-01-16 18:28:53,179.35,0.05,8.97,Standard,0.00,11.93,182.31
69608,4631,2026-01-21 09:06:55,205.33,0.05,10.27,Standard,0.00,13.65,208.71
69609,4631,2026-02-11 18:35:40,107.76,0.10,10.78,Two-Day,12.99,7.70,117.67
69610,4631,2026-03-06 04:44:18,52.30,0.00,0.00,Standard,5.99,4.08,62.37
69611,4631,2026-03-06 08:38:27,47.96,0.00,0.00,Standard,5.99,3.78,57.73
69612,4631,2026-04-07 07:29:26,438.49,0.10,43.85,Two-Day,0.00,27.62,422.26
69613,4631,2026-04-19 11:07:35,47.82,0.00,0.00,Standard,5.99,3.77,57.58
69614,4631,2026-05-07 10:06:48,545.04,0.15,81.76,Standard,0.00,32.43,495.71
69615,4631,2026-05-17 14:03:10,232.90,0.05,11.65,Next-Day,0.00,15.49,236.74
69616,4631,2026-05-19 08:39:04,229.09,0.05,11.45,Standard,0.00,15.23,232.87
69617,4631,2026-05-20 17:38:43,22.73,0.00,0.00,Standard,5.99,2.01,30.73
69618,4631,2026-06-11 13:07:34,101.99,0.05,5.10,Two-Day,12.99,7.69,117.57
69619,4631,2026-06-11 13:14:37,323.74,0.10,32.37,Standard,0.00,20.40,311.77
69620,4631,2026-06-14 22:24:11,350.24,0.10,35.02,Standard,0.00,22.07,337.29
69621,4631,2026-07-10 10:05:52,177.25,0.05,8.86,Standard,0.00,11.79,180.18
69622,4631,2026-08-19 06:08:01,101.01,0.05,5.05,Standard,5.99,7.14,109.09
69623,4631,2026-08-29 14:29:31,150.06,0.05,7.50,Two-Day,0.00,9.98,152.54
69624,4632,2025-12-22 19:36:15,211.64,0.05,10.58,Standard,0.00,14.07,215.13
69625,4632,2026-03-09 14:35:19,59.06,0.00,0.00,Standard,5.99,4.55,69.60
69626,4632,2026-05-01 09:38:37,243.45,0.05,12.17,Standard,0.00,16.19,247.47
69627,4633,2025-12-08 14:19:23,182.95,0.05,9.15,Standard,0.00,12.17,185.97
69628,4633,2026-05-31 21:00:54,344.03,0.10,34.40,Two-Day,0.00,21.67,331.30
69629,4633,2026-06-07 04:42:00,345.49,0.20,69.10,Standard,0.00,19.35,295.74
69630,4633,2026-08-15 14:44:43,193.26,0.05,9.66,Standard,0.00,12.85,196.45
69631,4633,2026-08-30 22:19:25,303.73,0.10,30.37,Next-Day,0.00,19.14,292.50
69632,4634,2024-12-17 11:45:52,515.52,0.15,77.33,Standard,0.00,30.67,468.86
69633,4634,2024-12-21 12:35:58,33.52,0.00,0.00,Two-Day,12.99,3.26,49.77
69634,4634,2025-01-10 03:54:36,212.81,0.05,10.64,Standard,0.00,14.15,216.32
69635,4634,2025-03-01 03:56:39,156.01,0.05,7.80,Standard,0.00,10.37,158.58
69636,4634,2025-03-22 10:53:43,240.87,0.10,24.09,Standard,0.00,15.17,231.95
69637,4634,2025-03-29 11:00:18,109.94,0.05,5.50,Two-Day,12.99,8.22,125.65
69638,4634,2025-03-31 11:02:43,140.81,0.05,7.04,Standard,0.00,9.36,143.13
69639,4634,2025-04-11 05:52:42,324.10,0.10,32.41,Standard,0.00,20.42,312.11
69640,4634,2025-06-19 17:41:51,60.76,0.00,0.00,Standard,5.99,4.67,71.42
69641,4634,2025-07-23 20:53:32,323.74,0.10,32.37,Standard,0.00,20.40,311.77
69642,4634,2025-08-20 20:43:32,530.74,0.15,79.61,Standard,0.00,31.58,482.71
69643,4634,2025-08-23 14:53:44,542.57,0.15,81.39,Two-Day,0.00,32.28,493.46
69644,4634,2025-11-07 09:47:23,36.93,0.00,0.00,Two-Day,12.99,3.49,53.41
69645,4634,2025-12-21 17:55:42,282.97,0.10,28.30,Standard,0.00,17.83,272.50
69646,4634,2025-12-25 10:43:03,46.88,0.10,4.69,Standard,5.99,3.37,51.55
69647,4634,2026-01-02 09:26:47,323.74,0.10,32.37,Standard,0.00,20.40,311.77
69648,4634,2026-01-17 22:29:35,240.95,0.05,12.05,Standard,0.00,16.02,244.92
69649,4634,2026-01-23 10:48:04,577.37,0.15,86.61,Standard,0.00,34.35,525.11
69650,4634,2026-03-22 10:38:56,563.23,0.15,84.48,Standard,0.00,33.51,512.26
69651,4634,2026-03-26 16:30:19,350.19,0.10,35.02,Standard,0.00,22.06,337.23
69652,4634,2026-04-12 23:14:23,333.85,0.10,33.39,Two-Day,0.00,21.03,321.49
69653,4634,2026-05-03 17:31:00,316.36,0.10,31.64,Standard,0.00,19.93,304.65
69654,4634,2026-06-27 20:17:46,345.89,0.20,69.18,Standard,0.00,19.37,296.08
69655,4634,2026-07-24 20:45:14,447.26,0.10,44.73,Standard,0.00,28.18,430.71
69656,4634,2026-08-13 15:46:59,30.74,0.00,0.00,Two-Day,12.99,3.06,46.79
69657,4635,2023-11-24 12:23:36,152.88,0.05,7.64,Standard,0.00,10.17,155.41
69658,4635,2024-03-25 22:07:50,30.74,0.10,3.07,Standard,5.99,2.36,36.02
69659,4635,2024-05-06 13:31:21,252.33,0.10,25.23,Standard,0.00,15.90,243.00
69660,4635,2024-05-21 11:30:42,83.92,0.00,0.00,Standard,5.99,6.29,96.20
69661,4635,2024-08-05 01:27:53,78.52,0.00,0.00,Next-Day,24.99,7.25,110.76
69662,4635,2024-08-15 16:02:10,104.60,0.05,5.23,Standard,5.99,7.38,112.74
69663,4635,2024-10-22 20:15:23,370.50,0.10,37.05,Two-Day,0.00,23.34,356.79
69664,4635,2024-10-25 14:10:16,109.94,0.10,10.99,Standard,5.99,7.35,112.29
69665,4635,2024-11-26 15:04:08,388.98,0.10,38.90,Next-Day,0.00,24.51,374.59
69666,4635,2025-03-03 18:25:05,175.40,0.05,8.77,Standard,0.00,11.66,178.29
69667,4635,2025-03-14 19:47:25,128.47,0.05,6.42,Standard,5.99,8.96,137.00
69668,4635,2025-11-21 05:56:23,253.18,0.10,25.32,Standard,0.00,15.95,243.81
69669,4635,2025-11-26 07:07:56,61.84,0.10,6.18,Standard,5.99,4.32,65.97
69670,4635,2026-03-04 19:13:07,127.73,0.05,6.39,Standard,5.99,8.91,136.24
69671,4635,2026-04-20 12:43:44,111.70,0.20,22.34,Next-Day,24.99,8.00,122.35
69672,4635,2026-04-30 12:43:10,190.34,0.05,9.52,Standard,0.00,12.66,193.48
69673,4635,2026-07-02 19:24:30,191.91,0.05,9.60,Standard,0.00,12.76,195.07
69674,4635,2026-08-26 06:09:54,446.17,0.10,44.62,Standard,0.00,28.11,429.66
69675,4636,2026-08-19 18:28:26,140.81,0.05,7.04,Two-Day,0.00,9.36,143.13
69676,4637,2023-02-07 20:38:05,240.31,0.05,12.02,Standard,0.00,15.98,244.27
69677,4637,2023-04-22 20:38:16,23.33,0.00,0.00,Standard,5.99,2.05,31.37
69678,4637,2023-05-17 18:20:29,136.24,0.05,6.81,Standard,0.00,9.06,138.49
69679,4637,2023-05-19 19:04:20,567.81,0.15,85.17,Standard,0.00,33.78,516.42
69680,4637,2023-09-05 22:12:33,245.31,0.05,12.27,Standard,0.00,16.31,249.35
69681,4637,2023-09-21 18:08:56,14.07,0.00,0.00,Standard,5.99,1.40,21.46
69682,4637,2023-09-24 14:56:36,328.16,0.10,32.82,Standard,0.00,20.67,316.01
69683,4637,2023-10-01 11:57:52,375.79,0.10,37.58,Standard,0.00,23.67,361.88
69684,4637,2023-10-02 18:10:39,229.31,0.05,11.47,Two-Day,0.00,15.25,233.09
69685,4637,2023-10-31 19:42:14,596.35,0.15,89.45,Standard,0.00,35.48,542.38
69686,4637,2023-11-02 20:18:33,642.25,0.15,96.34,Standard,0.00,38.21,584.12
69687,4637,2024-01-25 18:51:50,434.71,0.10,43.47,Standard,0.00,27.39,418.63
69688,4637,2024-02-19 19:37:09,207.52,0.05,10.38,Standard,0.00,13.80,210.94
69689,4637,2024-02-27 05:41:13,301.87,0.10,30.19,Standard,0.00,19.02,290.70
69690,4637,2024-02-29 20:19:57,139.14,0.05,6.96,Standard,0.00,9.25,141.43
69691,4637,2024-03-07 15:22:57,187.33,0.05,9.37,Standard,0.00,12.46,190.42
69692,4637,2024-04-06 11:45:38,434.36,0.10,43.44,Standard,0.00,27.36,418.28
69693,4637,2024-06-23 08:43:37,158.48,0.10,15.85,Standard,0.00,9.98,152.61
69694,4637,2024-07-12 16:09:22,336.15,0.10,33.62,Standard,0.00,21.18,323.71
69695,4637,2024-07-23 18:49:06,205.40,0.10,20.54,Two-Day,0.00,12.94,197.80
69696,4637,2024-07-24 21:28:13,189.64,0.05,9.48,Standard,0.00,12.61,192.77
69697,4637,2024-08-14 21:09:47,130.73,0.05,6.54,Standard,5.99,9.11,139.29
69698,4637,2025-01-10 18:06:19,130.73,0.20,26.15,Standard,5.99,7.74,118.31
69699,4637,2025-01-17 06:44:17,240.06,0.10,24.01,Two-Day,0.00,15.12,231.17
69700,4637,2025-03-08 09:14:38,42.00,0.00,0.00,Standard,5.99,3.36,51.35
69701,4637,2025-03-19 08:07:01,163.63,0.05,8.18,Standard,0.00,10.88,166.33
69702,4637,2025-03-22 17:42:31,77.62,0.00,0.00,Two-Day,12.99,6.34,96.95
69703,4637,2025-04-03 06:13:09,104.40,0.05,5.22,Next-Day,24.99,8.69,132.86
69704,4637,2025-05-03 20:08:24,239.07,0.20,47.81,Standard,0.00,13.39,204.65
69705,4637,2025-06-21 20:15:46,136.49,0.05,6.82,Standard,0.00,9.08,138.75
69706,4637,2025-06-28 15:49:29,54.79,0.20,10.96,Standard,5.99,3.49,53.31
69707,4637,2025-07-08 14:31:21,340.82,0.10,34.08,Standard,0.00,21.47,328.21
69708,4637,2025-08-07 14:09:05,176.13,0.05,8.81,Standard,0.00,11.71,179.03
69709,4637,2025-08-13 19:37:19,92.04,0.00,0.00,Standard,5.99,6.86,104.89
69710,4637,2025-09-09 22:06:13,106.56,0.05,5.33,Standard,5.99,7.51,114.73
69711,4637,2025-10-18 18:29:03,233.77,0.20,46.75,Next-Day,0.00,13.09,200.11
69712,4637,2025-10-20 14:35:37,240.87,0.05,12.04,Two-Day,0.00,16.02,244.85
69713,4637,2025-10-28 20:05:12,68.80,0.00,0.00,Standard,5.99,5.24,80.03
69714,4637,2025-12-24 09:21:58,117.05,0.05,5.85,Next-Day,24.99,9.53,145.72
69715,4637,2026-01-07 12:16:25,229.14,0.05,11.46,Standard,0.00,15.24,232.92
69716,4637,2026-01-22 17:40:00,544.57,0.15,81.69,Standard,0.00,32.40,495.28
69717,4637,2026-01-23 19:08:44,137.85,0.05,6.89,Standard,0.00,9.17,140.13
69718,4637,2026-03-26 03:06:45,423.04,0.10,42.30,Standard,0.00,26.65,407.39
69719,4637,2026-03-30 14:42:57,128.78,0.05,6.44,Standard,5.99,8.98,137.31
69720,4637,2026-05-06 20:32:42,239.11,0.05,11.96,Standard,0.00,15.90,243.05
69721,4637,2026-05-17 18:08:20,684.14,0.15,102.62,Standard,0.00,40.71,622.23
69722,4637,2026-05-28 00:10:01,119.71,0.05,5.99,Standard,5.99,8.38,128.09
69723,4637,2026-06-07 22:50:41,135.17,0.05,6.76,Standard,0.00,8.99,137.40
69724,4637,2026-07-14 19:52:41,14.07,0.20,2.81,Standard,5.99,1.21,18.46
69725,4637,2026-07-18 11:44:32,249.07,0.10,24.91,Standard,0.00,15.69,239.85
69726,4637,2026-07-24 18:25:56,630.58,0.15,94.59,Standard,0.00,37.52,573.51
69727,4637,2026-08-01 10:31:55,403.77,0.10,40.38,Standard,0.00,25.44,388.83
69728,4637,2026-08-04 11:02:53,128.47,0.05,6.42,Standard,5.99,8.96,137.00
69729,4637,2026-08-08 00:48:37,341.64,0.10,34.16,Standard,0.00,21.52,329.00
69730,4637,2026-08-29 22:24:11,161.89,0.05,8.09,Standard,0.00,10.77,164.57
69731,4638,2024-02-16 08:22:16,1105.73,0.15,165.86,Standard,0.00,65.79,1005.66
69732,4638,2024-07-10 18:03:38,620.93,0.15,93.14,Two-Day,0.00,36.95,564.74
69733,4638,2025-03-19 22:07:53,23.91,0.00,0.00,Two-Day,12.99,2.58,39.48
69734,4638,2025-06-28 19:30:38,94.84,0.00,0.00,Two-Day,12.99,7.55,115.38
69735,4638,2025-09-17 19:21:46,201.15,0.05,10.06,Next-Day,0.00,13.38,204.47
69736,4638,2026-02-10 18:19:01,250.21,0.10,25.02,Standard,0.00,15.76,240.95
69737,4638,2026-02-19 17:12:24,283.34,0.10,28.33,Standard,0.00,17.85,272.86
69738,4639,2024-10-04 17:13:25,119.71,0.05,5.99,Standard,5.99,8.38,128.09
69739,4639,2024-11-05 13:29:52,101.99,0.05,5.10,Standard,5.99,7.20,110.08
69740,4639,2025-02-20 17:20:33,143.69,0.05,7.18,Standard,0.00,9.56,146.07
69741,4639,2025-02-23 04:58:10,151.90,0.05,7.60,Standard,0.00,10.10,154.40
69742,4639,2025-06-19 09:39:31,497.73,0.10,49.77,Standard,0.00,31.36,479.32
69743,4639,2025-06-29 18:42:37,74.12,0.00,0.00,Two-Day,12.99,6.10,93.21
69744,4639,2025-07-15 08:29:42,135.17,0.10,13.52,Standard,5.99,8.93,136.57
69745,4639,2025-10-20 22:46:56,166.29,0.05,8.31,Standard,0.00,11.06,169.04
69746,4639,2025-11-21 10:37:55,417.08,0.10,41.71,Standard,0.00,26.28,401.65
69747,4639,2025-11-21 15:15:26,187.04,0.05,9.35,Standard,0.00,12.44,190.13
69748,4639,2026-04-03 20:06:23,171.33,0.10,17.13,Standard,0.00,10.79,164.99
69749,4639,2026-06-18 14:00:46,416.55,0.10,41.66,Standard,0.00,26.24,401.13
69750,4639,2026-07-21 22:06:37,562.15,0.15,84.32,Standard,0.00,33.45,511.28
69751,4639,2026-07-27 17:13:20,634.59,0.15,95.19,Standard,0.00,37.76,577.16
69752,4640,2024-11-18 13:04:34,379.66,0.10,37.97,Standard,0.00,23.92,365.61
69753,4640,2025-01-30 21:07:12,110.79,0.05,5.54,Standard,5.99,7.79,119.03
69754,4640,2025-02-18 12:02:21,94.84,0.00,0.00,Standard,5.99,7.06,107.89
69755,4640,2025-06-30 12:47:06,253.74,0.10,25.37,Standard,0.00,15.99,244.36
69756,4640,2025-08-06 12:00:34,130.90,0.10,13.09,Two-Day,12.99,9.16,139.96
69757,4640,2025-11-11 14:21:18,284.52,0.10,28.45,Standard,0.00,17.92,273.99
69758,4640,2026-02-02 18:47:05,104.60,0.05,5.23,Standard,5.99,7.38,112.74
69759,4640,2026-03-02 12:50:11,502.08,0.15,75.31,Two-Day,0.00,29.87,456.64
69760,4640,2026-05-21 14:47:25,233.77,0.05,11.69,Standard,0.00,15.55,237.63
69761,4640,2026-07-01 14:19:02,190.87,0.05,9.54,Two-Day,0.00,12.69,194.02
69762,4640,2026-08-03 07:33:28,337.84,0.10,33.78,Standard,0.00,21.28,325.34
69763,4641,2023-12-13 10:55:12,253.74,0.10,25.37,Standard,0.00,15.99,244.36
69764,4641,2024-02-21 19:40:55,926.08,0.15,138.91,Standard,0.00,55.10,842.27
69765,4641,2024-04-18 18:28:39,847.49,0.15,127.12,Standard,0.00,50.43,770.80
69766,4641,2025-06-16 10:10:38,232.89,0.10,23.29,Standard,0.00,14.67,224.27
69767,4641,2026-05-28 21:56:39,80.58,0.00,0.00,Standard,5.99,6.06,92.63
69768,4641,2026-07-02 12:17:42,358.28,0.20,71.66,Standard,0.00,20.06,306.68
69769,4641,2026-08-01 10:00:21,296.03,0.10,29.60,Two-Day,0.00,18.65,285.08
69770,4642,2026-05-16 21:50:31,274.32,0.10,27.43,Standard,0.00,17.28,264.17
69771,4642,2026-08-24 11:38:33,119.71,0.10,11.97,Standard,5.99,7.96,121.69
69772,4643,2024-11-05 18:24:24,135.31,0.10,13.53,Standard,5.99,8.94,136.71
69773,4643,2024-12-09 21:37:39,50.38,0.00,0.00,Standard,5.99,3.95,60.32
69774,4643,2024-12-17 18:09:18,249.07,0.05,12.45,Standard,0.00,16.56,253.18
69775,4643,2024-12-20 14:51:54,184.33,0.05,9.22,Standard,0.00,12.26,187.37
69776,4643,2024-12-21 14:29:43,660.00,0.15,99.00,Standard,0.00,39.27,600.27
69777,4643,2024-12-28 12:59:07,660.61,0.15,99.09,Standard,0.00,39.31,600.83
69778,4643,2024-12-29 02:16:00,217.62,0.05,10.88,Standard,0.00,14.47,221.21
69779,4643,2025-01-06 12:28:21,147.79,0.05,7.39,Two-Day,0.00,9.83,150.23
69780,4643,2025-01-06 09:14:16,782.41,0.15,117.36,Standard,0.00,46.55,711.60
69781,4643,2025-01-13 20:41:12,436.98,0.10,43.70,Two-Day,0.00,27.53,420.81
69782,4643,2025-01-18 09:57:25,261.45,0.10,26.15,Two-Day,0.00,16.47,251.77
69783,4643,2025-01-28 17:55:55,447.16,0.10,44.72,Standard,0.00,28.17,430.61
69784,4643,2025-02-03 20:20:16,102.68,0.05,5.13,Standard,5.99,7.25,110.79
69785,4643,2025-02-08 12:55:34,104.40,0.05,5.22,Standard,5.99,7.36,112.53
69786,4643,2025-03-06 14:05:11,302.03,0.20,60.41,Standard,0.00,16.91,258.53
69787,4643,2025-03-24 20:06:56,140.81,0.05,7.04,Two-Day,0.00,9.36,143.13
69788,4643,2025-03-27 14:47:13,273.60,0.10,27.36,Standard,0.00,17.24,263.48
69789,4643,2025-04-03 21:00:21,151.64,0.05,7.58,Standard,0.00,10.08,154.14
69790,4643,2025-04-14 06:56:38,249.07,0.05,12.45,Standard,0.00,16.56,253.18
69791,4643,2025-05-31 19:57:44,603.26,0.15,90.49,Standard,0.00,35.89,548.66
69792,4643,2025-06-06 12:23:07,253.74,0.10,25.37,Standard,0.00,15.99,244.36
69793,4643,2025-06-15 17:32:02,169.78,0.05,8.49,Standard,0.00,11.29,172.58
69794,4643,2025-07-02 13:28:16,499.91,0.10,49.99,Standard,0.00,31.49,481.41
69795,4643,2025-07-06 07:23:36,205.40,0.05,10.27,Standard,0.00,13.66,208.79
69796,4643,2025-07-09 18:26:48,172.59,0.05,8.63,Standard,0.00,11.48,175.44
69797,4643,2025-07-10 20:41:46,75.63,0.20,15.13,Standard,5.99,4.65,71.14
69798,4643,2025-08-08 14:37:21,377.00,0.10,37.70,Standard,0.00,23.75,363.05
69799,4643,2025-08-15 11:20:46,658.84,0.15,98.83,Standard,0.00,39.20,599.21
69800,4643,2025-08-16 19:23:36,519.03,0.15,77.85,Two-Day,0.00,30.88,472.06
69801,4643,2025-09-10 21:33:34,161.15,0.05,8.06,Standard,0.00,10.72,163.81
69802,4643,2025-09-30 17:09:50,105.53,0.05,5.28,Standard,5.99,7.44,113.68
69803,4643,2025-10-03 18:06:27,786.75,0.15,118.01,Standard,0.00,46.81,715.55
69804,4643,2025-10-05 11:12:42,580.72,0.15,87.11,Standard,0.00,34.55,528.16
69805,4643,2025-10-05 23:37:36,465.11,0.10,46.51,Standard,0.00,29.30,447.90
69806,4643,2025-10-08 14:51:10,365.90,0.10,36.59,Standard,0.00,23.05,352.36
69807,4643,2025-10-20 11:55:04,60.79,0.10,6.08,Two-Day,12.99,4.74,72.44
69808,4643,2025-11-10 10:24:04,212.78,0.05,10.64,Standard,0.00,14.15,216.29
69809,4643,2025-11-13 18:36:44,130.73,0.05,6.54,Standard,5.99,9.11,139.29
69810,4643,2025-12-14 12:24:30,322.59,0.10,32.26,Standard,0.00,20.32,310.65
69811,4643,2025-12-23 12:11:25,153.88,0.05,7.69,Standard,0.00,10.23,156.42
69812,4643,2026-01-08 07:46:31,483.21,0.10,48.32,Standard,0.00,30.44,465.33
69813,4643,2026-01-31 19:13:34,233.88,0.05,11.69,Two-Day,0.00,15.55,237.74
69814,4643,2026-02-01 00:07:29,448.80,0.10,44.88,Standard,0.00,28.27,432.19
69815,4643,2026-02-04 19:48:53,188.18,0.20,37.64,Standard,0.00,10.54,161.08
69816,4643,2026-02-16 09:04:05,549.25,0.15,82.39,Standard,0.00,32.68,499.54
69817,4643,2026-02-17 09:01:59,21.00,0.00,0.00,Standard,5.99,1.89,28.88
69818,4643,2026-02-17 17:43:15,63.82,0.00,0.00,Standard,5.99,4.89,74.70
