PaymentID,OrderID,PaymentAttempt,PaymentDateTime,PaymentMethod,PaymentAmount,PaymentStatus
54051,51031,1,2026-01-29 08:28:12,Credit Card,161.10,Successful
54052,51032,1,2026-02-06 12:33:24,Credit Card,566.70,Successful
54053,51033,1,2026-04-02 13:35:37,Credit Card,627.46,Successful
54054,51034,1,2026-04-29 19:29:27,Debit Card,360.28,Successful
54055,51035,1,2026-04-29 14:50:36,Google Pay,112.72,Successful
54056,51036,1,2026-05-11 23:00:58,PayPal,140.35,Successful
54057,51037,1,2023-08-02 19:10:42,Apple Pay,31.37,Successful
54058,51038,1,2023-08-16 08:49:42,Credit Card,161.26,Successful
54059,51039,1,2023-09-10 15:53:53,Credit Card,466.25,Successful
54060,51040,1,2023-10-07 19:57:21,Credit Card,56.57,Successful
54061,51041,1,2023-10-13 16:11:59,Credit Card,257.41,Successful
54062,51042,1,2023-10-15 13:24:44,Credit Card,138.49,Successful
54063,51043,1,2023-10-19 17:08:11,Credit Card,106.48,Successful
54064,51044,1,2023-10-23 11:53:06,Credit Card,482.72,Successful
54065,51045,1,2023-11-03 18:11:41,Credit Card,331.19,Successful
54066,51046,1,2023-11-12 22:46:18,Credit Card,433.03,Successful
54067,51047,1,2023-12-02 14:55:08,Apple Pay,251.84,Successful
54068,51048,1,2024-01-10 07:09:03,Credit Card,271.71,Successful
54069,51049,1,2024-01-20 14:00:52,Apple Pay,104.14,Successful
54070,51050,1,2024-02-20 18:59:31,Google Pay,229.94,Successful
54071,51051,1,2024-02-24 18:19:37,Debit Card,39.30,Successful
54072,51052,1,2024-03-07 11:05:23,Credit Card,137.40,Successful
54073,51053,1,2024-03-20 13:19:53,Credit Card,251.77,Successful
54074,51054,1,2024-03-28 16:04:04,Credit Card,629.27,Successful
54075,51055,1,2024-04-08 13:23:11,Debit Card,115.38,Successful
54076,51056,1,2024-04-24 12:34:41,Credit Card,472.06,Successful
54077,51057,1,2024-05-17 19:10:07,Credit Card,202.27,Successful
54078,51058,1,2024-06-10 12:43:08,Debit Card,241.47,Successful
54079,51059,1,2024-06-23 19:17:35,PayPal,771.11,Successful
54080,51060,1,2024-06-28 10:38:42,Credit Card,98.56,Successful
54081,51061,1,2024-07-09 12:17:10,Debit Card,138.49,Successful
54082,51062,1,2024-07-15 09:15:31,Apple Pay,325.65,Successful
54083,51063,1,2024-07-21 19:18:16,Credit Card,301.31,Successful
54084,51064,1,2024-07-22 23:39:20,Credit Card,28.88,Successful
54085,51065,1,2024-07-25 14:42:25,PayPal,62.37,Successful
54086,51066,1,2024-07-30 12:47:28,Credit Card,304.65,Successful
54087,51067,1,2024-08-14 20:49:24,Apple Pay,237.63,Successful
54088,51068,1,2024-08-24 21:14:02,Credit Card,116.37,Failed
54089,51068,2,2024-08-25 03:43:02,Google Pay,116.37,Successful
54090,51069,1,2024-09-09 21:48:34,PayPal,273.96,Successful
54091,51070,1,2024-09-29 02:56:30,Debit Card,524.06,Successful
54092,51071,1,2024-09-30 09:23:15,Credit Card,632.25,Successful
54093,51072,1,2024-10-03 14:11:30,Debit Card,237.63,Successful
54094,51073,1,2024-10-12 11:03:29,Debit Card,49.81,Failed
54095,51073,2,2024-10-12 19:42:29,Debit Card,49.81,Successful
54096,51074,1,2024-10-17 13:51:32,Debit Card,146.03,Successful
54097,51075,1,2024-11-12 22:22:34,Credit Card,461.38,Failed
54098,51075,2,2024-11-13 20:45:34,Apple Pay,461.38,Failed
54099,51076,1,2024-11-26 00:39:51,Google Pay,165.30,Successful
54100,51077,1,2024-12-02 15:59:04,Debit Card,280.40,Successful
54101,51078,1,2024-12-10 22:23:33,Credit Card,228.16,Failed
54102,51078,2,2024-12-11 04:08:33,Credit Card,228.16,Failed
54103,51079,1,2025-01-05 15:18:30,Credit Card,222.16,Successful
54104,51080,1,2025-01-07 16:22:02,Debit Card,90.65,Successful
54105,51081,1,2025-01-25 14:03:42,Credit Card,137.00,Failed
54106,51082,1,2025-02-04 17:01:26,Google Pay,126.44,Successful
54107,51083,1,2025-02-04 10:38:03,Credit Card,126.44,Successful
54108,51084,1,2025-02-16 11:59:27,Credit Card,207.34,Successful
54109,51085,1,2025-02-17 17:38:46,Credit Card,294.67,Successful
54110,51086,1,2025-03-03 07:12:43,Google Pay,291.65,Successful
54111,51087,1,2025-04-07 07:25:12,Debit Card,33.41,Successful
54112,51088,1,2025-04-12 19:48:49,Debit Card,491.61,Failed
54113,51088,2,2025-04-13 03:21:49,Google Pay,491.61,Failed
54114,51089,1,2025-04-13 17:59:32,Credit Card,674.34,Successful
54115,51090,1,2025-05-11 13:12:12,Credit Card,119.95,Successful
54116,51091,1,2025-05-21 21:10:32,Debit Card,128.84,Successful
54117,51092,1,2025-06-01 19:41:55,PayPal,238.54,Successful
54118,51093,1,2025-06-04 18:59:47,PayPal,458.50,Successful
54119,51094,1,2025-06-05 23:19:05,PayPal,421.86,Successful
54120,51095,1,2025-06-16 22:42:17,Credit Card,301.31,Successful
54121,51096,1,2025-06-19 18:10:31,PayPal,532.11,Successful
54122,51097,1,2025-06-23 15:32:29,Apple Pay,330.13,Successful
54123,51098,1,2025-07-10 10:01:05,Credit Card,317.57,Successful
54124,51099,1,2025-07-21 14:10:40,PayPal,202.41,Successful
54125,51100,1,2025-07-26 16:17:09,Credit Card,219.03,Successful
54126,51101,1,2025-09-10 23:43:50,Credit Card,167.82,Successful
54127,51102,1,2025-09-17 21:34:05,PayPal,249.81,Successful
54128,51103,1,2025-09-28 19:17:30,Debit Card,129.93,Successful
54129,51104,1,2025-10-14 10:36:32,Credit Card,172.68,Successful
54130,51105,1,2025-10-15 20:42:48,Credit Card,141.34,Successful
54131,51106,1,2025-10-18 21:41:17,Credit Card,262.25,Successful
54132,51107,1,2025-10-22 10:08:55,Credit Card,247.68,Successful
54133,51108,1,2025-10-27 09:27:06,PayPal,103.86,Successful
54134,51109,1,2025-11-12 10:18:33,PayPal,301.31,Successful
54135,51110,1,2025-11-15 21:42:06,Credit Card,400.86,Successful
54136,51111,1,2025-12-02 17:03:37,Credit Card,56.57,Failed
54137,51111,2,2025-12-03 06:44:37,Credit Card,56.57,Successful
54138,51112,1,2025-12-21 12:36:59,Credit Card,137.00,Successful
54139,51113,1,2026-01-06 17:24:45,Credit Card,235.33,Successful
54140,51114,1,2026-01-08 21:07:04,Credit Card,110.08,Successful
54141,51115,1,2026-01-18 07:29:17,Debit Card,200.83,Successful
54142,51116,1,2026-01-23 18:18:19,Credit Card,106.48,Successful
54143,51117,1,2026-02-11 19:04:01,Credit Card,240.05,Successful
54144,51118,1,2026-02-13 05:45:10,Credit Card,60.54,Successful
54145,51119,1,2026-03-30 09:16:03,Debit Card,38.67,Failed
54146,51119,2,2026-03-30 17:43:03,Debit Card,38.67,Failed
54147,51120,1,2026-04-05 17:41:51,PayPal,248.50,Successful
54148,51121,1,2026-04-17 16:58:56,Credit Card,172.29,Successful
54149,51122,1,2026-04-22 19:41:33,Credit Card,771.60,Successful
54150,51123,1,2026-04-23 12:34:33,Debit Card,477.82,Successful
54151,51124,1,2026-05-14 18:03:30,Credit Card,305.89,Successful
54152,51125,1,2026-05-26 03:18:26,Credit Card,47.79,Successful
54153,51126,1,2026-05-31 18:16:29,Credit Card,100.53,Successful
54154,51127,1,2026-06-26 08:19:54,Credit Card,218.88,Successful
54155,51128,1,2026-06-28 15:10:49,Debit Card,247.59,Successful
54156,51129,1,2026-07-03 09:06:17,Debit Card,311.77,Successful
54157,51130,1,2026-07-11 21:04:33,PayPal,281.13,Successful
54158,51131,1,2026-07-13 11:11:29,Credit Card,372.31,Failed
54159,51131,2,2026-07-13 15:04:29,Debit Card,372.31,Successful
54160,51132,1,2026-07-14 09:38:30,Debit Card,42.63,Successful
54161,51133,1,2026-07-24 18:08:48,Credit Card,345.65,Successful
54162,51134,1,2026-08-06 12:41:23,Credit Card,471.90,Successful
54163,51135,1,2026-08-17 14:51:41,Apple Pay,192.81,Failed
54164,51135,2,2026-08-18 03:36:41,Credit Card,192.81,Successful
54165,51136,1,2026-08-22 23:58:05,Apple Pay,563.71,Successful
54166,51137,1,2026-08-31 18:19:29,Credit Card,65.03,Successful
54167,51138,1,2024-12-30 19:14:55,PayPal,258.48,Successful
54168,51139,1,2025-01-16 14:24:47,Credit Card,301.74,Successful
54169,51140,1,2025-01-22 08:32:19,PayPal,245.76,Successful
54170,51141,1,2025-03-24 16:39:41,Credit Card,58.52,Successful
54171,51142,1,2025-06-23 13:41:22,Credit Card,172.29,Successful
54172,51143,1,2025-08-22 08:18:02,Apple Pay,342.85,Successful
54173,51144,1,2026-03-24 07:15:09,Credit Card,149.62,Successful
54174,51145,1,2026-05-22 12:05:51,Credit Card,351.01,Successful
54175,51146,1,2026-05-24 11:07:04,Credit Card,189.04,Successful
54176,51147,1,2026-07-07 14:31:14,Credit Card,141.43,Successful
54177,51148,1,2026-08-24 14:04:57,Credit Card,103.44,Successful
54178,51149,1,2025-12-29 12:44:41,Credit Card,42.95,Successful
54179,51150,1,2026-01-04 13:07:00,Apple Pay,320.27,Successful
54180,51151,1,2026-02-07 17:23:50,Credit Card,632.98,Successful
54181,51152,1,2023-07-18 14:25:59,PayPal,383.83,Successful
54182,51153,1,2023-08-11 13:49:06,Credit Card,103.88,Failed
54183,51153,2,2023-08-12 05:17:06,Credit Card,103.88,Successful
54184,51154,1,2023-10-17 09:35:55,Credit Card,151.45,Successful
54185,51155,1,2023-10-28 12:56:07,PayPal,422.37,Successful
54186,51156,1,2024-01-12 15:15:45,Credit Card,136.16,Successful
54187,51157,1,2024-03-20 15:14:51,PayPal,315.48,Successful
54188,51158,1,2024-04-30 16:34:05,Debit Card,301.31,Successful
54189,51159,1,2024-10-17 20:07:53,Credit Card,133.90,Successful
54190,51160,1,2024-10-23 17:17:38,Credit Card,273.99,Successful
54191,51161,1,2024-11-23 15:26:30,Credit Card,91.04,Successful
54192,51162,1,2025-01-08 10:42:40,Apple Pay,242.44,Successful
54193,51163,1,2025-01-30 11:52:58,Debit Card,60.32,Successful
54194,51164,1,2025-03-31 09:52:17,Debit Card,89.39,Successful
54195,51165,1,2025-08-15 19:43:37,PayPal,51.55,Failed
54196,51165,2,2025-08-16 04:25:37,PayPal,51.55,Successful
54197,51166,1,2025-09-01 06:00:18,Credit Card,202.99,Successful
54198,51167,1,2025-10-09 19:21:39,PayPal,248.80,Successful
54199,51168,1,2025-10-13 13:01:24,Debit Card,343.77,Successful
54200,51169,1,2026-02-02 20:05:06,Credit Card,129.96,Failed
54201,51169,2,2026-02-03 01:17:06,Credit Card,129.96,Successful
54202,51170,1,2026-02-07 15:02:48,PayPal,412.07,Successful
54203,51171,1,2026-04-01 14:38:35,PayPal,135.99,Successful
54204,51172,1,2026-05-12 07:41:24,Apple Pay,272.54,Successful
54205,51173,1,2026-08-29 21:04:08,Credit Card,374.20,Successful
54206,51174,1,2023-06-02 21:49:48,Debit Card,39.30,Failed
54207,51174,2,2023-06-03 20:27:48,Debit Card,39.30,Failed
54208,51175,1,2023-06-17 12:26:09,Credit Card,100.05,Successful
54209,51176,1,2023-06-21 20:34:10,Credit Card,380.45,Successful
54210,51177,1,2023-07-08 13:00:07,Apple Pay,398.06,Successful
54211,51178,1,2023-08-05 17:03:58,Credit Card,143.13,Successful
54212,51179,1,2023-09-03 11:17:18,Credit Card,267.20,Successful
54213,51180,1,2023-11-11 21:29:23,Credit Card,259.79,Failed
54214,51180,2,2023-11-12 04:06:23,Credit Card,259.79,Successful
54215,51181,1,2023-12-03 08:29:57,Apple Pay,141.34,Successful
54216,51182,1,2023-12-08 18:29:18,Credit Card,379.71,Successful
54217,51183,1,2023-12-11 19:56:16,Credit Card,208.69,Failed
54218,51183,2,2023-12-12 07:17:16,Credit Card,208.69,Successful
54219,51184,1,2023-12-19 18:38:07,Debit Card,447.74,Successful
54220,51185,1,2023-12-24 20:13:43,Credit Card,132.88,Successful
54221,51186,1,2023-12-24 18:30:36,Credit Card,155.41,Successful
54222,51187,1,2023-12-28 21:46:28,Credit Card,676.21,Successful
54223,51188,1,2024-01-03 16:32:00,Credit Card,117.80,Successful
54224,51189,1,2024-01-06 17:46:02,Credit Card,137.42,Successful
54225,51190,1,2024-01-10 09:17:58,Apple Pay,311.77,Successful
54226,51191,1,2024-01-26 01:03:13,PayPal,476.90,Successful
54227,51192,1,2024-02-03 19:57:00,Debit Card,208.79,Successful
54228,51193,1,2024-02-11 20:17:08,PayPal,197.03,Successful
54229,51194,1,2024-02-12 15:20:29,Credit Card,172.29,Successful
54230,51195,1,2024-02-24 13:56:16,Google Pay,106.48,Successful
54231,51196,1,2024-02-25 11:23:20,Credit Card,125.39,Successful
54232,51197,1,2024-02-27 14:38:38,Credit Card,175.53,Successful
54233,51198,1,2024-03-02 19:24:57,Credit Card,475.79,Successful
54234,51199,1,2024-03-03 07:50:37,Credit Card,298.09,Successful
54235,51200,1,2024-03-18 13:45:33,Debit Card,21.46,Successful
54236,51201,1,2024-04-04 14:39:03,Debit Card,491.16,Successful
54237,51202,1,2024-04-08 08:04:25,Credit Card,251.77,Successful
54238,51203,1,2024-04-09 16:49:10,PayPal,36.52,Successful
54239,51204,1,2024-05-02 18:39:34,Credit Card,97.74,Successful
54240,51205,1,2024-05-03 21:07:08,Credit Card,96.20,Successful
54241,51206,1,2024-05-11 22:10:47,Apple Pay,361.35,Successful
54242,51207,1,2024-05-23 13:01:07,PayPal,31.37,Successful
54243,51208,1,2024-06-04 10:40:38,Credit Card,49.66,Successful
54244,51209,1,2024-06-05 21:21:43,Credit Card,761.56,Successful
54245,51210,1,2024-07-06 08:16:59,PayPal,122.49,Successful
54246,51211,1,2024-07-10 18:12:50,Apple Pay,524.39,Successful
54247,51212,1,2024-07-13 07:47:07,Credit Card,401.70,Successful
54248,51213,1,2024-07-25 16:51:37,PayPal,566.47,Failed
54249,51213,2,2024-07-26 09:18:37,PayPal,566.47,Successful
54250,51214,1,2024-07-31 11:24:47,PayPal,135.87,Successful
54251,51215,1,2024-08-03 05:37:29,Debit Card,80.03,Failed
54252,51216,1,2024-10-12 11:20:36,Credit Card,261.50,Successful
54253,51217,1,2024-10-20 21:34:37,Credit Card,38.33,Successful
54254,51218,1,2024-11-11 13:03:36,Apple Pay,365.11,Failed
54255,51218,2,2024-11-12 12:49:36,Apple Pay,365.11,Successful
54256,51219,1,2024-12-15 20:29:35,Credit Card,466.64,Successful
54257,51220,1,2024-12-26 19:50:13,Credit Card,374.90,Successful
54258,51221,1,2025-01-02 17:27:22,Credit Card,137.40,Successful
54259,51222,1,2025-01-29 10:56:19,Apple Pay,219.59,Successful
54260,51223,1,2025-04-08 11:36:49,PayPal,137.60,Successful
54261,51224,1,2025-04-10 07:05:03,PayPal,96.20,Successful
54262,51225,1,2025-05-24 18:36:47,Debit Card,156.93,Successful
54263,51226,1,2025-05-24 09:58:58,Credit Card,502.34,Successful
54264,51227,1,2025-05-30 12:27:42,Debit Card,502.74,Successful
54265,51228,1,2025-07-09 20:44:05,Google Pay,249.85,Successful
54266,51229,1,2025-07-25 10:01:29,Debit Card,206.03,Successful
54267,51230,1,2025-09-10 06:34:59,PayPal,137.40,Successful
54268,51231,1,2025-09-28 21:56:04,Apple Pay,218.18,Failed
54269,51231,2,2025-09-29 02:52:04,Apple Pay,218.18,Failed
54270,51232,1,2025-10-29 15:39:14,PayPal,33.41,Failed
54271,51233,1,2025-10-29 13:45:44,Credit Card,167.82,Successful
54272,51234,1,2025-11-01 13:42:56,Credit Card,84.38,Successful
54273,51235,1,2025-11-28 22:36:45,PayPal,365.02,Successful
54274,51236,1,2025-12-07 19:25:32,Credit Card,49.81,Successful
54275,51237,1,2025-12-19 19:30:23,Apple Pay,133.90,Successful
54276,51238,1,2025-12-26 20:19:12,Debit Card,329.98,Successful
54277,51239,1,2025-12-31 20:30:05,Credit Card,34.21,Successful
54278,51240,1,2026-01-04 09:28:43,Credit Card,485.72,Failed
54279,51240,2,2026-01-04 10:40:43,Credit Card,485.72,Successful
54280,51241,1,2026-01-12 07:54:42,Debit Card,52.39,Successful
54281,51242,1,2026-01-19 21:31:48,PayPal,226.03,Successful
54282,51243,1,2026-01-24 20:14:20,Debit Card,42.25,Successful
54283,51244,1,2026-02-10 14:56:57,Google Pay,291.93,Successful
54284,51245,1,2026-02-21 21:38:16,Credit Card,663.18,Successful
54285,51246,1,2026-02-22 11:13:14,Credit Card,243.10,Successful
54286,51247,1,2026-02-24 06:02:18,Credit Card,488.36,Failed
54287,51247,2,2026-02-25 00:07:18,Debit Card,488.36,Successful
54288,51248,1,2026-02-26 20:44:30,Credit Card,240.91,Successful
54289,51249,1,2026-03-09 11:32:39,Debit Card,143.13,Successful
54290,51250,1,2026-03-13 17:33:08,Credit Card,537.99,Successful
54291,51251,1,2026-03-24 19:49:02,Credit Card,342.68,Successful
54292,51252,1,2026-03-25 09:21:06,Credit Card,412.86,Successful
54293,51253,1,2026-04-02 11:02:51,Credit Card,113.18,Successful
54294,51254,1,2026-04-02 22:32:15,PayPal,100.53,Successful
54295,51255,1,2026-04-11 15:40:07,PayPal,414.04,Successful
54296,51256,1,2026-04-22 08:41:34,Apple Pay,235.58,Successful
54297,51257,1,2026-05-01 13:44:00,Credit Card,87.64,Successful
54298,51258,1,2026-05-16 16:51:27,PayPal,96.33,Successful
54299,51259,1,2026-05-22 09:52:29,Credit Card,207.52,Failed
54300,51259,2,2026-05-23 06:37:29,Credit Card,207.52,Successful
54301,51260,1,2026-06-06 21:35:21,Credit Card,326.83,Failed
54302,51260,2,2026-06-07 03:44:21,Credit Card,326.83,Successful
54303,51261,1,2026-07-02 05:34:06,Debit Card,56.81,Successful
54304,51262,1,2026-07-06 18:07:18,Credit Card,259.79,Failed
54305,51263,1,2026-07-12 13:08:13,PayPal,253.60,Successful
54306,51264,1,2026-07-13 11:44:51,Apple Pay,46.31,Successful
54307,51265,1,2026-07-14 20:02:37,Credit Card,120.02,Successful
54308,51266,1,2026-07-17 19:51:13,Credit Card,311.77,Successful
54309,51267,1,2026-07-30 15:33:41,Debit Card,497.76,Successful
54310,51268,1,2026-08-11 06:26:31,Credit Card,308.14,Successful
54311,51269,1,2026-08-12 10:50:07,Credit Card,97.01,Successful
54312,51270,1,2026-08-13 23:54:13,Credit Card,286.39,Successful
54313,51271,1,2026-08-26 18:45:39,Apple Pay,68.58,Failed
54314,51271,2,2026-08-27 16:09:39,Apple Pay,68.58,Successful
54315,51272,1,2025-10-25 21:27:19,Google Pay,172.29,Successful
54316,51273,1,2025-12-03 13:35:25,Apple Pay,251.78,Successful
54317,51274,1,2025-12-14 20:08:17,Debit Card,68.98,Successful
54318,51275,1,2026-02-01 20:52:18,PayPal,283.69,Failed
54319,51275,2,2026-02-01 21:38:18,Debit Card,283.69,Failed
54320,51276,1,2026-07-23 06:24:42,Credit Card,169.04,Failed
54321,51276,2,2026-07-23 18:15:42,Credit Card,169.04,Successful
54322,51277,1,2026-08-20 12:39:57,Debit Card,653.21,Successful
54323,51278,1,2025-11-29 17:27:45,PayPal,587.54,Successful
54324,51279,1,2026-01-02 13:02:28,Debit Card,31.37,Successful
54325,51280,1,2026-02-17 19:26:12,Apple Pay,511.11,Successful
54326,51281,1,2026-02-24 16:21:45,PayPal,572.30,Successful
54327,51282,1,2026-02-25 16:47:08,Apple Pay,78.14,Successful
54328,51283,1,2026-02-28 10:31:46,Credit Card,233.80,Successful
54329,51284,1,2026-03-29 16:59:31,Credit Card,335.76,Successful
54330,51285,1,2026-04-09 14:16:06,Credit Card,449.01,Successful
54331,51286,1,2026-04-29 10:17:09,Credit Card,716.81,Successful
54332,51287,1,2026-05-22 17:24:18,Debit Card,284.71,Successful
54333,51288,1,2026-06-04 15:04:41,Credit Card,938.03,Successful
54334,51289,1,2026-06-05 21:06:36,Credit Card,356.56,Successful
54335,51290,1,2026-06-14 16:13:09,Credit Card,362.98,Successful
54336,51291,1,2026-07-29 17:04:20,Credit Card,301.31,Successful
54337,51292,1,2026-08-22 20:21:10,Apple Pay,143.13,Successful
54338,51293,1,2026-08-27 11:09:48,Debit Card,367.05,Successful
54339,51294,1,2025-04-26 16:58:53,Credit Card,155.41,Successful
54340,51295,1,2025-05-30 15:55:27,Credit Card,432.70,Successful
54341,51296,1,2025-07-10 20:06:17,Credit Card,110.18,Successful
54342,51297,1,2025-09-22 08:01:24,Apple Pay,159.37,Failed
54343,51297,2,2025-09-22 16:16:24,Apple Pay,159.37,Successful
54344,51298,1,2026-01-02 17:55:48,PayPal,333.90,Successful
54345,51299,1,2026-05-19 20:15:50,Credit Card,336.32,Successful
54346,51300,1,2026-06-11 19:12:09,Debit Card,264.17,Successful
54347,51301,1,2026-06-22 11:23:07,PayPal,260.03,Failed
54348,51301,2,2026-06-22 16:54:07,PayPal,260.03,Successful
54349,51302,1,2025-12-03 20:15:57,Credit Card,250.33,Successful
54350,51303,1,2026-01-24 10:23:06,Apple Pay,137.40,Successful
54351,51304,1,2026-01-29 20:58:48,PayPal,781.60,Failed
54352,51304,2,2026-01-30 19:25:48,Credit Card,781.60,Successful
54353,51305,1,2026-03-18 12:17:38,Credit Card,331.59,Successful
54354,51306,1,2026-03-23 21:29:12,Google Pay,125.39,Successful
54355,51307,1,2026-03-27 14:16:38,PayPal,422.03,Successful
54356,51308,1,2026-05-26 08:56:35,Credit Card,629.09,Successful
54357,51309,1,2026-07-19 04:06:04,Credit Card,234.55,Successful
54358,51310,1,2024-12-29 18:45:58,Apple Pay,207.92,Failed
54359,51311,1,2025-02-13 18:54:26,Credit Card,250.33,Successful
54360,51312,1,2025-03-23 17:32:22,Credit Card,248.40,Successful
54361,51313,1,2025-08-10 02:15:50,PayPal,203.77,Successful
54362,51314,1,2025-08-26 13:16:22,Google Pay,245.01,Successful
54363,51315,1,2025-09-13 15:50:28,Debit Card,567.69,Successful
54364,51316,1,2025-10-01 20:50:18,Credit Card,130.41,Successful
54365,51317,1,2025-12-01 17:50:10,PayPal,181.34,Successful
54366,51318,1,2026-01-11 13:49:09,Credit Card,231.95,Successful
54367,51319,1,2026-01-17 07:34:09,Credit Card,457.66,Successful
54368,51320,1,2026-02-09 15:52:26,Credit Card,176.53,Successful
54369,51321,1,2026-06-23 17:52:07,Credit Card,885.77,Successful
54370,51322,1,2024-11-08 18:26:41,Credit Card,253.89,Successful
54371,51323,1,2025-01-10 16:58:24,Google Pay,77.79,Successful
54372,51324,1,2025-09-25 14:15:07,Debit Card,127.12,Successful
54373,51325,1,2026-03-18 16:40:51,Debit Card,393.19,Successful
54374,51326,1,2026-05-10 10:53:12,Credit Card,174.15,Successful
54375,51327,1,2026-08-28 07:34:28,PayPal,479.91,Failed
54376,51327,2,2026-08-28 15:41:28,PayPal,479.91,Successful
54377,51328,1,2024-02-03 07:34:12,Credit Card,137.40,Successful
54378,51329,1,2024-03-04 18:48:33,Credit Card,244.02,Failed
54379,51329,2,2024-03-05 15:52:33,Credit Card,244.02,Successful
54380,51330,1,2024-05-24 20:18:33,Credit Card,31.30,Successful
54381,51331,1,2024-06-01 13:55:44,Credit Card,151.45,Successful
54382,51332,1,2024-07-12 19:04:30,Credit Card,146.78,Successful
54383,51333,1,2024-07-12 20:35:26,Credit Card,179.82,Successful
54384,51334,1,2024-08-08 12:14:45,Debit Card,115.36,Successful
54385,51335,1,2024-08-28 14:49:36,Apple Pay,150.69,Successful
54386,51336,1,2024-10-24 08:55:01,Credit Card,237.63,Successful
54387,51337,1,2024-12-17 07:24:10,Credit Card,175.82,Successful
54388,51338,1,2024-12-17 10:21:40,Credit Card,113.68,Successful
54389,51339,1,2024-12-29 14:50:50,Apple Pay,138.49,Successful
54390,51340,1,2025-01-07 16:35:16,Debit Card,158.98,Successful
54391,51341,1,2025-04-08 19:53:24,Debit Card,190.79,Successful
54392,51342,1,2025-04-23 22:50:12,Credit Card,237.63,Successful
54393,51343,1,2025-06-04 19:30:04,Credit Card,743.85,Successful
54394,51344,1,2025-06-17 22:57:11,Credit Card,57.58,Successful
54395,51345,1,2025-07-19 16:33:37,Credit Card,180.25,Successful
54396,51346,1,2025-09-05 20:37:19,Debit Card,251.89,Successful
54397,51347,1,2025-09-21 14:48:57,Credit Card,604.79,Successful
54398,51348,1,2025-09-23 19:04:54,Credit Card,264.17,Successful
54399,51349,1,2025-10-07 09:40:23,Credit Card,107.89,Successful
54400,51350,1,2025-10-28 16:11:48,PayPal,30.73,Successful
54401,51351,1,2026-01-22 04:40:17,Debit Card,178.82,Successful
54402,51352,1,2026-02-05 15:24:54,Credit Card,641.55,Successful
54403,51353,1,2026-02-13 12:48:17,Debit Card,208.62,Successful
54404,51354,1,2026-04-16 20:28:50,PayPal,96.33,Successful
54405,51355,1,2026-05-30 17:21:17,Credit Card,592.56,Successful
54406,51356,1,2026-06-15 17:16:49,Credit Card,394.71,Successful
54407,51357,1,2026-06-23 05:31:32,Apple Pay,295.13,Successful
54408,51358,1,2026-06-28 07:29:57,Debit Card,137.00,Successful
54409,51359,1,2026-06-28 11:59:42,Credit Card,358.78,Successful
54410,51360,1,2025-08-11 11:50:55,Credit Card,301.31,Successful
54411,51361,1,2025-09-07 16:31:17,Credit Card,486.81,Successful
54412,51362,1,2025-09-25 20:08:15,Credit Card,466.36,Successful
54413,51363,1,2025-11-04 22:23:44,Credit Card,68.58,Successful
54414,51364,1,2025-12-08 13:30:59,Credit Card,585.69,Successful
54415,51365,1,2026-01-15 23:53:40,Credit Card,141.34,Successful
54416,51366,1,2026-01-28 21:52:21,Credit Card,75.11,Successful
54417,51367,1,2026-03-28 17:57:58,Credit Card,79.50,Successful
54418,51368,1,2026-04-12 17:38:15,Credit Card,100.36,Successful
54419,51369,1,2026-06-01 10:09:55,PayPal,387.90,Successful
54420,51370,1,2026-07-24 12:40:46,Credit Card,87.37,Successful
54421,51371,1,2026-08-04 13:21:30,Credit Card,246.68,Successful
54422,51372,1,2023-09-06 20:40:59,Apple Pay,484.18,Failed
54423,51372,2,2023-09-07 05:55:59,Apple Pay,484.18,Successful
54424,51373,1,2024-07-23 08:12:05,Apple Pay,145.72,Successful
54425,51374,1,2024-12-12 12:38:14,Debit Card,400.65,Successful
54426,51375,1,2024-12-19 18:28:08,PayPal,148.67,Successful
54427,51376,1,2025-11-05 20:59:23,Debit Card,229.94,Successful
54428,51377,1,2026-01-02 13:07:10,Credit Card,105.86,Successful
54429,51378,1,2026-03-22 17:21:57,Debit Card,276.71,Successful
54430,51379,1,2026-04-09 21:59:46,Credit Card,119.13,Successful
54431,51380,1,2025-08-22 14:34:23,Debit Card,272.19,Successful
54432,51381,1,2026-01-27 05:32:18,Credit Card,120.02,Successful
54433,51382,1,2026-05-03 12:38:01,Credit Card,231.52,Successful
54434,51383,1,2026-06-06 10:09:31,Google Pay,46.89,Successful
54435,51384,1,2025-07-25 06:26:07,Credit Card,244.02,Successful
54436,51385,1,2025-07-26 17:40:03,Apple Pay,38.79,Successful
54437,51386,1,2025-10-08 23:56:39,Credit Card,477.55,Successful
54438,51387,1,2026-01-18 07:46:24,Credit Card,135.63,Successful
54439,51388,1,2026-03-01 02:10:00,Credit Card,316.13,Successful
54440,51389,1,2026-04-12 12:23:23,Debit Card,427.02,Successful
54441,51390,1,2026-07-27 18:11:02,Credit Card,269.20,Successful
54442,51391,1,2026-08-10 13:10:46,Credit Card,696.40,Successful
54443,51392,1,2024-10-14 19:09:05,Credit Card,141.34,Successful
54444,51393,1,2025-05-16 10:31:53,Debit Card,26.38,Successful
54445,51394,1,2025-06-19 05:20:14,PayPal,116.74,Successful
54446,51395,1,2026-02-14 08:24:34,Credit Card,378.47,Successful
54447,51396,1,2026-02-20 21:32:46,Apple Pay,301.23,Successful
54448,51397,1,2026-06-06 07:32:46,Credit Card,581.50,Successful
